timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-14 16:15:41,"b""An iPhone in 2010 was worth 5,990 BTC.  An iPhone in 2020 now worth only 0.065 BTC.  Its not the #iPhone that has devalued but it's #Bitcoin that has valued 100,000 times more in just 10 years.  Now, do you know why it's important to secure #Bitcoin in a proper cold wallet?\xf0\x9f\x94\x90 https://t.co/ij0K9eynqD""",b'ellipalwallet',"['iPhone', 'Bitcoin', 'Bitcoin']",15484
2020-10-14 16:05:57,b'| Sony Launches the Apple TV App on Select Smart TVs | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/7SzFV0uj07',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 16:04:03,b'VIDEO: Steve Jobs Changed the world   https://t.co/HXfaTi7pGI #Apple #SteveJobs #iphone #iphone12 #innovation #invent #innovate #TimCook',b'SupplyChainBlog',"['Apple', 'SteveJobs', 'iphone', 'iphone12', 'innovation', 'invent', 'innovate', 'TimCook']",21123
2020-10-14 16:00:33,b'Why the new iPhone could be key to improved sales for Saudi electronic retailers @JarirBookstore @Apple #saudiretail #iphone https://t.co/BOIMJtrzSr',b'ArabianBusiness',"['saudiretail', 'iphone']",66794
2020-10-14 15:59:38,b'#Apple delivers as always - #5G is the future and we are excited to get the devices in our hands soon! On a side note: ALL new #iPhones are supporting #eSIM digital SIM cards! \xf0\x9f\x91\xbb #iOS #iPhone #iPhone12 #BTC #mobile #data #roaming #eth #dentcoin #dent https://t.co/1sSCJI2ojG',b'dentcoin',"['Apple', '5G', 'iPhones', 'eSIM', 'iOS', 'iPhone', 'iPhone12', 'BTC', 'mobile', 'data', 'roaming', 'eth', 'dentcoin', 'dent']",44917
2020-10-14 15:45:49,"b'#mobilesecurity | #android | #iphone | Active Security Enterprises Offers Professional Security Guard Services in Mississauga, ON \xe2\x80\x93 Press\xc2\xa0Release https://t.co/owpADmBqVm'",b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 15:43:03,b'How the iPhone Helped Save the Planet #iphone #news #ai #tech #globenewsexpress https://t.co/x5ENrPRgLv',b'hsianghui',"['iphone', 'news', 'ai', 'tech', 'globenewsexpress']",6033
2020-10-14 15:39:04,b'#AppleEvent\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0Apple #iPhone #iPhone12 HomePod mini #AmazonPrimeDay\xc2\xa0\xc2\xa0 #Springsteen\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #PrimeDayAmazon  https://t.co/rHAdGJrl3s',b'diorverse',"['AppleEvent', 'iPhone', 'iPhone12', 'AmazonPrimeDay', 'Springsteen', 'PrimeDayAmazon']",10311
2020-10-14 15:34:25,b'Light Transporters rejoice! Loved the appreciation for the caustics in the image showcased in the new iPhones. \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x91\x8cOur recent video on how to render caustics like this: https://t.co/KOQgVkpUoV  #appleevent #iphone #caustics https://t.co/QeJZA28tyb',b'twominutepapers',"['appleevent', 'iphone', 'caustics']",19033
2020-10-14 15:32:57,b'| Apple temporarily reverses decision to take fees for Facebook events | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/H1NI7EeDrE',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 15:28:09,"b""A look at @Apple's 5G #iPhone lineup https://t.co/Z24QPYmgkK""",b'DhakaTribune',['iPhone'],331515
2020-10-14 15:26:24,b'@Sparkles138 I have no clue.  It was shot on an #Iphone',b'mohitsmovies',['Iphone'],6790
2020-10-14 15:22:56,b'Planning to buy an iPhone 12 Pro Max? You may want to brush up on your photography skills.  #iPhone12 #Apple #EmergingTech #innovation #iPhone #tech #DigitalTransformation #5G https://t.co/9NA5h4kep2',b'mvollmer1',"['iPhone12', 'Apple', 'EmergingTech', 'innovation', 'iPhone', 'tech', 'DigitalTransformation', '5G']",63314
2020-10-14 15:11:51,b'Put an X on it! #apple #iphone https://t.co/IHP7Zr9h4U  https://t.co/rd9K9Pq1ef',b'frugalmaniac',"['apple', 'iphone']",26332
2020-10-14 15:06:06,"b'The new smartphones introduced yesterday draw from the award-winning design of the iPhone 4, departing from the rounded shapes of the late Jony Ive era and igniting a new aesthetic cycle. https://t.co/KHphgxTv60 #iphone #design #iphone12'",b'DomusWeb',"['iphone', 'design', 'iphone12']",210163
2020-10-14 15:04:56,b'Apple PRESENTA i caricatori WIRELESS MagSafe https://t.co/G6B9y8ngI6  #MagSafe #iPhone #Apple #AppleNews #AppleItalia #AppleUSA #iPad #AppStore #MacOS #AppleWatch #watchOS7 #iOS14 #iOS #iPhone11 #iPhone11Pro #MacOSCatalina #iPhone12 #iPadPro https://t.co/WWeVF3xWGC',b'AppleZein',"['MagSafe', 'iPhone', 'Apple', 'AppleNews', 'AppleItalia', 'AppleUSA', 'iPad', 'AppStore', 'MacOS', 'AppleWatch', 'watchOS7', 'iOS14', 'iOS', 'iPhone11', 'iPhone11Pro', 'MacOSCatalina', 'iPhone12', 'iPadPro']",5328
2020-10-14 15:01:06,"b'#technology: Soon after the launch of new #iPhone12Series  , @Apple has slashed the prices for older #iPhone models including the hot-selling #iPhoneXR, #iPhoneSE (2020) and #iPhone11. https://t.co/7A0YuEouPu'",b'TheDailyPioneer',"['technology', 'iPhone12Series', 'iPhone', 'iPhoneXR', 'iPhoneSE', 'iPhone11']",24004
2020-10-14 14:59:40,"b'| Apple Pay Landing Page Goes Live on Apple\xe2\x80\x99s Mexico Website, Suggesting Imminent Launch | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/q2gI29vg7o'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 14:57:27,"b""First @Clear took the airports, now it wants to own all our identities. @netflix drops free trials. @Snapchat early adopter of new #iPhone #LiDAR. How the New York Times' 1619 Project became a political football. AUDIO: Why blockchain-powered Civil failed. https://t.co/NuYbQRcvWz""",b'aduignancabrera',"['iPhone', 'LiDAR']",7414
2020-10-14 14:43:07,b'#Apple #AppleEvent #iPhone #iPhone12 \xe2\x80\x94 Apple\xe2\x80\x99s 5G iPhone debut didn\xe2\x80\x99t go as planned in the world\xe2\x80\x99s biggest 5G market | via @FortuneMagazine https://t.co/QvOGBv5lQi https://t.co/LOWvTorzXa',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12']",6545
2020-10-14 14:39:18,"b""#apple #AppleEvent #iPhone12 #iPhone  - There Are Perfectly Good Reasons to Upgrade to an iPhone 12. 5G Isn't One of Them | via @TIME https://t.co/GSffPHSk2K https://t.co/aKYb15Wnec""",b'PC_holic',"['apple', 'AppleEvent', 'iPhone12', 'iPhone']",6545
2020-10-14 14:36:21,b'#Apple #AppleEvent #iPhone12 #iPhone \xe2\x80\x94 Apple iPhone 12 Has An Unidentified Side Panel: Mystery Solved | via @Forbes https://t.co/iJpaqJcGBX https://t.co/jeshXpAB2T',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone12', 'iPhone']",6545
2020-10-14 14:36:00,"b""The next 'Reigns' game is an Apple Arcade exclusive https://t.co/zVlyJCrSLm #reigns:beyond #videogames #devolver #appletv #gaming #iphone""",b'DataAugmented',"['reigns', 'videogames', 'devolver', 'appletv', 'gaming', 'iphone']",5430
2020-10-14 14:32:07,"b'#AppleEvent | From the first #iPhone to the #iPhone12 series, a look at how the iPhone has evolved through the years: https://t.co/j4Yl4v6d9X https://t.co/6eOFFWAuiQ'",b'moneycontrolcom',"['AppleEvent', 'iPhone', 'iPhone12']",943231
2020-10-14 14:23:01,b'\xe2\x9c\xa1\xef\xb8\x8f\xf0\x9f\x8c\xba\xf0\x9f\x92\xa0\xf0\x9f\x8c\xb8\xf0\x9f\x92\x96\xe2\x9c\x8b\xf0\x9f\x92\x96\xf0\x9f\x8c\xb8\xf0\x9f\x92\xa0\xf0\x9f\x8c\xba\xe2\x9c\xa1\xef\xb8\x8f #Hamsa on Gold #tshirts #jewelry #iphone case #bags #onesie water #bottle  https://t.co/zQwvr9rtRc https://t.co/kq9rCdlW2j',b'LeeHillerDesign',"['Hamsa', 'tshirts', 'jewelry', 'iphone', 'bags', 'onesie', 'bottle']",5459
2020-10-14 14:19:10,"b'So... #LGG8X deal is ready,but no fast charger in the box \xf0\x9f\x98\x94 And interestingly, @LGIndia tweeted from an #iPhone \xf0\x9f\x98\x89 #TFNews https://t.co/3zJGMyJZ9y'",b'TechFactsRafee',"['LGG8X', 'iPhone', 'TFNews']",13118
2020-10-14 14:18:03,b'The arrival of #iOS14 has brought with it a whole bunch of #new #features to the #iPhone. Few are more important and more prominent than the addition of #widgets to your #home #screen. https://t.co/ViNfMLuZ2v https://t.co/jhWZm4ndco',b'MakeTechEasier',"['iOS14', 'new', 'features', 'iPhone', 'widgets', 'home', 'screen']",7138
2020-10-14 14:15:41,b'It\xe2\x80\x99s true.  All of it.   #iPhone12Pro  #iPhone12  #iPhone #AppleEvent https://t.co/BcttHo9jwt',b'IanSeggie',"['iPhone12Pro', 'iPhone12', 'iPhone', 'AppleEvent']",25226
2020-10-14 14:09:40,b'Long-time #iPhone Accessory maker #Belkin has announced a series of new MagSafe accessories plus a screen protector for the #iPhone12 and #iPhone12Pro lineup. https://t.co/lDapnPc7zu https://t.co/vt14bFI7Ve',b'appleinsider',"['iPhone', 'Belkin', 'iPhone12', 'iPhone12Pro']",517568
2020-10-14 14:06:06,b'Have you seen the new #iPhone? @GMA has an exclusive look at #iPhone12 this morning. #AppleEvent https://t.co/QjN2ZikIzy',b'KTNV',"['iPhone', 'iPhone12', 'AppleEvent']",185371
2020-10-14 14:00:59,b'What #apps are you using today? Enjoy your day on your #iphone and #android devices and let us know what apps you LOVE! #iuta #mobile',b'iusethisapp',"['apps', 'iphone', 'android', 'iuta', 'mobile']",27218
2020-10-14 14:00:33,"b'Movie Casting Jobs in #Atlanta https://t.co/Tfm2VDl0Cf #FREE on #iPhone, #Android, and #Amazon #AppStore. #Casting #Atl #work #job #careers https://t.co/nGb66icNH9'",b'BigTopApps',"['Atlanta', 'FREE', 'iPhone', 'Android', 'Amazon', 'AppStore', 'Casting', 'Atl', 'work', 'job', 'careers']",13113
2020-10-14 14:00:07,b'Get the new #brainwave #meditation #app for #iphone #ios https://t.co/PU7uCuTXBn #meditationmusic',b'mikeeshift',"['brainwave', 'meditation', 'app', 'iphone', 'ios', 'meditationmusic']",17792
2020-10-14 14:00:01,b'Get the \xe2\x9a\xa0 Adonit Phone Case \xe2\x9a\xa0\xef\xb8\x8f to protect your iPhone 12 with an unbreakable diamond-like shell \xf0\x9f\x92\x8e Available for 6.1 &amp; 6.7inch\xf0\x9f\x94\xa5   #adonit #phonecase #caseiphone #iPhone12Pro #iPhone12 #iPhone12ProMax #iPhone #iPhone12Series #AppleEvent #Apple #Apple12 #iOS #iOS14 https://t.co/S6rejzZ5fa',b'AdonitNews',"['adonit', 'phonecase', 'caseiphone', 'iPhone12Pro', 'iPhone12', 'iPhone12ProMax', 'iPhone', 'iPhone12Series', 'AppleEvent', 'Apple', 'Apple12', 'iOS', 'iOS14']",16907
2020-10-14 13:48:31,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xbaCompared: iPhone 12 mini versus iPhone 11 versus iPhone SE #Apple #iPhone12mini #iPhone \xe2\x81\xa6@appleinsider\xe2\x81\xa9 \xe2\x81\xa6@Apple\xe2\x81\xa9 \xe2\x81\xa6@KimMHooper\xe2\x81\xa9  https://t.co/TG1XGptJ1S',b'lKimMRHooper',"['Apple', 'iPhone12mini', 'iPhone']",9615
2020-10-14 13:39:18,b'iPhone 12: All New! Plus News on the HomePod Mini! @Apple #AppleEvent #iPhone12 #iPhone #Apple #Apple12   https://t.co/PuQuYNrHo8 https://t.co/Z5SAFgHv8o',b'gaynycdad',"['AppleEvent', 'iPhone12', 'iPhone', 'Apple', 'Apple12']",46879
2020-10-14 13:30:00,b'Have a look at this best #ScreenProtectors for #iPhone12 and #iPhone12Pro   @ESRgear   Comment which one you love the most\xf0\x9f\xa7\x90  #Apple #iPhone #iPhone12Series   https://t.co/CPTLkFY4lZ',b'igeeksblog',"['ScreenProtectors', 'iPhone12', 'iPhone12Pro', 'Apple', 'iPhone', 'iPhone12Series']",8281
2020-10-14 13:26:46,"b'Well, thank you #Apple for your exciting and long-awaited upgrade. As always, a stunning and unique display of your ingenuity and creativity. That said, however, since I got emotionally attached to my older version of #iPhone , I\xe2\x80\x99m not planning to upgrade!  #AppleEvent #iPhone12 https://t.co/Ifgw3J7OXW'",b'Dr_SalehAlAsiri',"['Apple', 'iPhone', 'AppleEvent', 'iPhone12']",13836
2020-10-14 13:19:26,"b'iPhone 12 Price Funny Memes Are Here to Crack Indians Up! From \xe2\x80\x98Sell Kidney\xe2\x80\x99 Jokes at the Price List to iPhone 12 Looking Like iPhone 5, Internet Explodes With Hilarious Posts #iPhone12 #iPhone https://t.co/LxeXcki1Jg'",b'latestly',"['iPhone12', 'iPhone']",65498
2020-10-14 13:19:00,"b""ICYMI: #COVID19\xf0\x9f\xa6\xa0 update, blood donor clinic\xf0\x9f\xa9\xb8, new #iphone\xf0\x9f\x93\xb1, Volvo steering wheels and Natty Light\xf0\x9f\x8d\xba takes flight in today's 5\xe2\x83\xa3 Things You Need to Know.  https://t.co/bQJyUtc1H6 #ckont @CKPublicHealth @LifelineWindsor @Apple #AppleEvent @volvocars @naturallight #CKMORNINGS https://t.co/U2gbvL3SEk""",b'943CKSY',"['COVID19', 'iphone', 'ckont', 'AppleEvent', 'CKMORNINGS']",5938
2020-10-14 13:12:47,b'@btsproduces ifb #AEW keith lee edge christian rated rko #WWERAW lita leaked the rock roman reigns #Hollyoaks #iPhone #iPhone12ProMax iphone 8 payback evolution shield \xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3',b'H0BISHlNE',"['AEW', 'WWERAW', 'Hollyoaks', 'iPhone', 'iPhone12ProMax']",6513
2020-10-14 12:56:03,b'2 Great Reasons to Add Widgets to Your iPhone Now #iPhone #iOS14 https://t.co/tf7rWH8MJK via @wonderoftech https://t.co/um7JaJ7nQX',b'CCastleView',"['iPhone', 'iOS14']",17893
2020-10-14 12:45:13,b'iPhone Price Comparison https://t.co/p5z7265TcU #apple #iphone $aapl #deals #shopping https://t.co/zGVerB4lvM',b'BigTopApps',"['apple', 'iphone', 'deals', 'shopping']",13113
2020-10-14 12:44:13,b'Go to this link https://t.co/g08mdIr9bt because you owe it to the #photographer that lives inside you.   #iPhone https://t.co/Oh85e46hAs',b'igeeksblog',"['photographer', 'iPhone']",8281
2020-10-14 12:44:13,"b'#Apple #AppleEvent #iPhone #iPhone12 #Viral #trending #jokes   \xe2\x80\xa22016 iPhone 7: No headphone jack.  \xe2\x80\xa22017 iPhone X: No home button.  \xe2\x80\xa22020 iPhone 12: No headphones, no charger in the box.  \xe2\x80\xa22021: no iPhone in the box. https://t.co/dW7QCYzgIx'",b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'Viral', 'trending', 'jokes']",6545
2020-10-14 12:44:12,b'Tired of having to contort your arm or take several bad #shots cutting someone out? It\xe2\x80\x99s time to try this baby out then.   #Bluetooth #RemoteShutter #iPhone https://t.co/MZ9ACnGLqS',b'igeeksblog',"['shots', 'Bluetooth', 'RemoteShutter', 'iPhone']",8281
2020-10-14 12:44:10,"b'Eliminate #camera shakes and get crispy pictures, It\xe2\x80\x99s time to say bye-bye to the blurry #photos!   #Bluetooth #RemoteShutter #iPhone https://t.co/5m74FdLMUx'",b'igeeksblog',"['camera', 'photos', 'Bluetooth', 'RemoteShutter', 'iPhone']",8281
2020-10-14 12:44:09,b'Convenient and easy hands-free shutter control for mobile devices: perfect for taking #selfies and steady #tripod shots  #RemoteShutter #iPhone #Camera https://t.co/jxYrEdf5Kn',b'igeeksblog',"['selfies', 'tripod', 'RemoteShutter', 'iPhone', 'Camera']",8281
2020-10-14 12:44:08,b'Pair your device with #Bluetooth Remote Shutter and enjoy the big picture taking  #RemoteShutter #iPhone https://t.co/fqsQa1i96G',b'igeeksblog',"['Bluetooth', 'RemoteShutter', 'iPhone']",8281
2020-10-14 12:44:06,b'Go hands-free while capturing the astonishing moments with Never miss a moment! Part 3   #Bluetooth #RemoteShutter #iPhone #Apple https://t.co/RF400SYTXS',b'igeeksblog',"['Bluetooth', 'RemoteShutter', 'iPhone', 'Apple']",8281
2020-10-14 12:41:15,"b'Apple Mini HomePod and the iPhone 12 are here, unveiled at the #appleevent . iPhone 12 sees four models,to be available from 30th October. @ridhimb gets you all the details with @nikhilchawla of @theunbiasedblog  #iphone12 #iphone #apple https://t.co/SQ059UlNkM'",b'IndiaAheadNews',"['appleevent', 'iphone12', 'iphone', 'apple']",11583
2020-10-14 12:36:00,"b'As Apple unveils its new #iPhone and the jump to #5G, what are the benefits of 5G networks? https://t.co/e4UfR5DvPT https://t.co/myMTt6svQB'",b'globalwebindex',"['iPhone', '5G']",17049
2020-10-14 12:35:52,"b'5G just got real! Say hello to the iPhone 12, the latest addition to the Apple family! Be the first to get all the exciting updates about it when you sign up here \xf0\x9f\x91\x89 https://t.co/zyG0Bn7f1p  #iPhone12 #5G #Apple #iPhone12Series #RegisterNow #AppleNews #iPhone #Buymobiles https://t.co/KDzZnmYziK'",b'buymobiles',"['iPhone12', '5G', 'Apple', 'iPhone12Series', 'RegisterNow', 'AppleNews', 'iPhone', 'Buymobiles']",7956
2020-10-14 12:33:28,b'NEW iPhone 12 and iPhone 12 Pro models iPhone 12 does not come with a power charger or earbuds in the box \xe2\x80\x98to help the environment\xe2\x80\x9d https://t.co/iFNSU8E08p  #iphone12 #iphone12pro #icloud #ios14 #iphone #ipadpro #iPhone12ProMax',b'IdeviceTool',"['iphone12', 'iphone12pro', 'icloud', 'ios14', 'iphone', 'ipadpro', 'iPhone12ProMax']",25405
2020-10-14 12:30:22,b'ETTelecom | Premium smartphone battle to heat up in India with Apple\xe2\x80\x99s iPhone 12 series launch: Analysts #AppleIphone12 #Xiaomi #Devices #CounterpointResearch #AppleIPhone12SeriesLaunch #IPhone12Series #IPhone #IPhoneSE #Canalys https://t.co/B82CtvY4Ho',b'ETTelecom',"['AppleIphone12', 'Xiaomi', 'Devices', 'CounterpointResearch', 'AppleIPhone12SeriesLaunch', 'IPhone12Series', 'IPhone', 'IPhoneSE', 'Canalys']",34430
2020-10-14 12:24:45,"b'| Apple Prime Day deals: $850 MacBook Air, $350 iPad Mini and more | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/jW2t1d1Q1C'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 12:19:35,"b""Compared: The #iPhone12mini is Apple's smallest new-model #iPhone, but is it worth getting over the #iPhone11 or #iPhoneSE? We compare the pint-sized smartphones.  https://t.co/UsoQkVdqEX https://t.co/n9boAQQRo0""",b'appleinsider',"['iPhone12mini', 'iPhone', 'iPhone11', 'iPhoneSE']",517568
2020-10-14 12:13:04,b'#Apple #iPhone #iPhone11 \xe2\x80\x94 This $6000 customized iPhone 11 comes with a piece of #SteveJobs\xe2\x80\x99 iconic turtleneck https://t.co/EXbGLI5gAS',b'PC_holic',"['Apple', 'iPhone', 'iPhone11', 'SteveJobs']",6545
2020-10-14 12:06:57,b'36 percent of Americans plan to reduce the cost of their cell phone due to COVID-19. See the results of WalletHub\xe2\x80\x99s 2020 iPhone Survey: https://t.co/1iuU5UswaO #iphone #save https://t.co/ki7HQbM7PW',b'wallethub',"['iphone', 'save']",8348
2020-10-14 12:05:25,b'average person knowing #iPhone12 prices after #AppleEvent:  1 year = 12 months 1 #iPhone = 12 months salary',b'friskypuppet',"['iPhone12', 'AppleEvent', 'iPhone']",5736
2020-10-14 12:04:17,b'Awaken the photographer in you... Go to this link https://t.co/g08mdIr9bt to find out all the products.  #iPhone https://t.co/4wXfUBkDQB',b'igeeksblog',['iPhone'],8281
2020-10-14 12:04:15,b'Lock the focus and shock the world with a stunning stable shot. Showcase your talent and show it off to everyone.   #iPhone #Tripod https://t.co/0fq7MQERkl',b'igeeksblog',"['iPhone', 'Tripod']",8281
2020-10-14 12:04:14,b'The stability you desire for your #shot is just a click away... A universal #tripod with best in class material.     #iPhone https://t.co/TLuvlzMmgH',b'igeeksblog',"['shot', 'tripod', 'iPhone']",8281
2020-10-14 12:04:13,b'Take a stable shot on any uneven surface with ease and maximum comfort.   #iPhone #Tripod https://t.co/mdP8G5NNfE',b'igeeksblog',"['iPhone', 'Tripod']",8281
2020-10-14 12:04:12,b'Lightweight &amp; Sturdy #Tripod with Adjustable 3 Way Pan Head.   #iPhone https://t.co/PNlyJ2yWx5',b'igeeksblog',"['Tripod', 'iPhone']",8281
2020-10-14 12:04:10,b'An aluminum universal lightweight #tripod with mobile phone holder mount &amp; carry bag   #iPhone https://t.co/4Zr9IjYXcc',b'igeeksblog',"['tripod', 'iPhone']",8281
2020-10-14 12:04:09,b'Here we are with the second part of \xe2\x80\x9cNever miss a moment\xe2\x80\x9d   #Tripods #iPhone #Apple https://t.co/JPA3m6UFSR',b'igeeksblog',"['Tripods', 'iPhone', 'Apple']",8281
2020-10-14 11:57:24,b'#Apple #AppleEvent #iPhone #iPhone12 #iPhone12Pro #iPhone12Mini #iPhone12ProMax \xe2\x80\x94 iPhone 12 Series Tech Specs | via @detikcom https://t.co/SoYskXbxfV https://t.co/DtaSYxQZCu',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'iPhone12Pro', 'iPhone12Mini', 'iPhone12ProMax']",6545
2020-10-14 11:48:53,b'#Apple #AppleEvent #iPhone #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini \xe2\x80\x94 Tech Specs of iPhone 12: https://t.co/SoYskXbxfV https://t.co/QrsGbrrehn',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'iPhone12Pro', 'iPhone12ProMax', 'iPhone12mini']",6545
2020-10-14 11:47:40,"b'Share your knowledge by recording a video on your iPhone. Upload to Udemy. Launch a course, and get sales. #iPhone #wednesdaymorning #WednesdayMotivation #money #WorkFromHome #Workathome #Lockdown2 #makemoneyonline #EarnMoneyOnline #jobfairy #JobSeekersSA #WednesdayThoughts https://t.co/rNh0GDyjKi'",b'UkBizOwner',"['iPhone', 'wednesdaymorning', 'WednesdayMotivation', 'money', 'WorkFromHome', 'Workathome', 'Lockdown2', 'makemoneyonline', 'EarnMoneyOnline', 'jobfairy', 'JobSeekersSA', 'WednesdayThoughts']",19381
2020-10-14 11:42:44,"b""Compared: Apple's new #iPhone roster has many new features, with the #iPhone12 and #iPhone12mini moved to OLED and the #iPhone12Pro line having a LiDAR sensor. Here's how to choose your upgrade.  https://t.co/yoGqwLG7Ln https://t.co/ozdr9tkUHQ""",b'appleinsider',"['iPhone', 'iPhone12', 'iPhone12mini', 'iPhone12Pro']",517568
2020-10-14 11:42:27,"b'If @apple sold TV\xe2\x80\x99s we would be buying a new one every year, we would be looking at the TV Mini &amp; TV PRO MAX #iphone #android #samsung #OnePlus @MKBHD @Dave2D @UrAvgConsumer'",b'RwandaRob',"['iphone', 'android', 'samsung', 'OnePlus']",30068
2020-10-14 11:40:51,b'#weplaythebestmusic #tunein and #listen to @smackemradio https://t.co/2Gzs7NMpGX #smackemradio #digital #radiostation for today\xe2\x80\x99s #hiphop and #rnb #music #download the #app on your #smartphone #android #iphone We in the streets #urban #todaysmusic #digitalradio',b'_DJILLWILL',"['weplaythebestmusic', 'tunein', 'listen', 'smackemradio', 'digital', 'radiostation', 'hiphop', 'rnb', 'music', 'download', 'app', 'smartphone', 'android', 'iphone', 'urban', 'todaysmusic', 'digitalradio']",5603
2020-10-14 11:40:04,"b""This is interesting... Apple's iPhone 12 Pro site claims that Dolby Vision is coming to Final Cut Pro X later this year. \xf0\x9f\xa4\x94  https://t.co/Azli3V4jwc  #FCPX #FinalCutProX #Apple #iPhone https://t.co/nOKy8Ymzxi""",b'motionVFX',"['FCPX', 'FinalCutProX', 'Apple', 'iPhone']",18473
2020-10-14 11:34:49,b'#mobilesecurity | #android | #iphone | Samsung is now rolling out security updates to multiple T-Mobile\xc2\xa0phones https://t.co/Jyb95TKASQ',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 11:34:18,"b'#iPhone deals finally revealed  #iPhone11Pro (64GB) at just 79,999\xe2\x82\xb9  #iPhone11 at 47,999\xe2\x82\xb9  #AmazonGreatIndianFestival starts tomorrow midnight 12AM for Prime Members, from 17th to all users'",b'BiggDeals4U',"['iPhone', 'iPhone11Pro', 'iPhone11', 'AmazonGreatIndianFestival']",10748
2020-10-14 11:29:29,"b'#Apple first released #LiDAR with the 2020 #iPadPro. Now, it will be coming to the #iPhone12Pro and #iPhone12ProMax as well.  Here\xe2\x80\x99s all you need to know about this + the best #apps to test #LiDARScanner.  @Snapchat  #iPhone12Series #iPhone #iPhone12  https://t.co/tUG28J4tmu'",b'igeeksblog',"['Apple', 'LiDAR', 'iPadPro', 'iPhone12Pro', 'iPhone12ProMax', 'apps', 'LiDARScanner', 'iPhone12Series', 'iPhone', 'iPhone12']",8281
2020-10-14 11:28:14,b'Apple or Samsung????  That\xe2\x80\x99s one way to describe it \xf0\x9f\x98\x82  #smileitssunnah #joburgmuslim #iphone12 #iphone #samsung #samsunggalaxy #samsungcurve https://t.co/dlgYZ7TCdA',b'joburgmuslim',"['smileitssunnah', 'joburgmuslim', 'iphone12', 'iphone', 'samsung', 'samsunggalaxy', 'samsungcurve']",16955
2020-10-14 11:08:25,b'Here\xe2\x80\x99s How Much First-Party USB-C #iPhone Power Adapters Cost in Malaysia  https://t.co/dL8SX9T1aJ https://t.co/akWbzigwNH',b'LowyatNET',['iPhone'],45091
2020-10-14 11:07:41,b'SeaLife launches new underwater housing for iPhone. The new @SeaLifeCameras Sport Diver housing will allow divers to take photos and video with their iPhone down to 130 feet or 40 meters. #Sealife #iPhone #underwater #dive #housing #SportDiver #photography https://t.co/lGz591UR0M https://t.co/TOrD0apvFn',b'ScubaverseMedia',"['Sealife', 'iPhone', 'underwater', 'dive', 'housing', 'SportDiver', 'photography']",7284
2020-10-14 11:00:56,b'I wish Apple comes up with some kind of membership program for India with a flat annual fee (not the existing monthly fee type in US) that allows users to upgrade iPhones every year.   #Apple #iPhone',b'flywithsid',"['Apple', 'iPhone']",148311
2020-10-14 11:00:01,"b""Apple's 5G smartphone lineup is finally here. The company announced four new iPhones in a virtual event on Tuesday \xe2\x80\x94 the #iPhone 12, the iPhone 12 Pro, the iPhone 12 Pro Max and a new, smaller, iPhone 12 mini. https://t.co/UhLvM0FrLV""",b'FOX55FortWayne',['iPhone'],7815
2020-10-14 10:56:52,b'Go to this link https://t.co/g08mdIr9bt to check out all the products.  #iPhone #Apple https://t.co/3x2S4Wqvas',b'igeeksblog',"['iPhone', 'Apple']",8281
2020-10-14 10:56:50,b'A lightweight #foldable selfie stick specially designed to eliminate the heaviness while carrying.   #iPhone #SeilfieStick https://t.co/LR2w1Q8dGl',b'igeeksblog',"['foldable', 'iPhone', 'SeilfieStick']",8281
2020-10-14 10:56:49,b'Ultra Compact #wireless Selfie Stick for Mobile with #tripod.   #iPhone #SeilfieStick https://t.co/I42263a6sN',b'igeeksblog',"['wireless', 'tripod', 'iPhone', 'SeilfieStick']",8281
2020-10-14 10:56:48,b'An extendable #Bluetooth #SelfieStick Tripod with Detachable #Wireless Remote.   #iPhone https://t.co/hbf0DeQKFk',b'igeeksblog',"['Bluetooth', 'SelfieStick', 'Wireless', 'iPhone']",8281
